,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SMS,26.177931743602663,1.8536983234360693,0.7120385383562341,2.603367968980158,0.009231281608269155,0.04680578095447919
AKIRIN2,25.44065196324758,1.8494872343161188,0.5239281067571461,3.530040115166799,0.00041549666299939666,0.00688002582516118
STX7,5.16294421418,1.8400738736331135,0.5003408085270804,3.67764100443852,0.00023540095121472158,0.004483595319509412
NCOA4,10.459905208274506,1.8020450481327834,0.5768204833212183,3.1241003054485246,0.0017834964677250409,0.016810597475275
DUSP1,1209.5340629336938,1.7753174018175857,0.6114378918122969,2.9035122382676666,0.003690025485754149,0.02644158613183675
ADAM17,10.698044502274454,1.7674958447651141,0.6881971842204054,2.5682985709500477,0.010219908835156073,0.04975945016958109
KLF6,620.8863166541445,1.7447237144407137,0.6275003295475081,2.780434738096214,0.005428616995939708,0.033329140829905755
CSNK1D,14.760345973816095,1.7421265184669221,0.6653461625209903,2.618376142527104,0.00883493582286437,0.04555010390581968
ETF1,27.923503525267,1.723848042935882,0.4987192308985527,3.456550171185478,0.0005471373454500121,0.008109987426912275
CSTB,147.11576788113035,1.6746499363602159,0.43851919632798947,3.818874864277698,0.00013406174328994006,0.003004944928864754
H2AFY,46.14654305976259,1.6624876318094108,0.4743604522467099,3.504692737211508,0.0004571345430019849,0.007306202522066507
MCL1,375.4977086722754,1.6306073517426867,0.5585256990563485,2.919484912686494,0.0035061036538972063,0.02572606660471089
ZFAND5,179.15232224670177,1.617981966199258,0.577858922691407,2.799960167896042,0.0051108912742018195,0.03211561764780494
ARRDC3,29.04419977788652,1.6167196511105049,0.6106555394763549,2.647514918962109,0.008108578183133621,0.04276489727575206
M6PR,11.20772719284032,1.6113766108000567,0.6205571276709803,2.59666119193205,0.00941347256091755,0.047144312171570724
AKR1A1,13.345043992140907,1.6054240162670577,0.6000900559595371,2.6753051484914256,0.007466125943871903,0.040841486562013564
S100A11,1035.195034009034,1.597186650649241,0.35646573187209657,4.480617652252551,7.442733861035596e-06,0.00035531804770346566
SELENOK,363.44640338559674,1.5616765159490185,0.46772566866952214,3.338872806342476,0.0008411907136825824,0.010553641854939157
RANBP2,9.379192119846419,1.5578141237222773,0.5560873546227545,2.8013838307455976,0.005088395764906571,0.032029011698281776
HSP90AA1,1924.2439623027997,1.5323043058713781,0.49268167042259203,3.110130532270587,0.001870046830323233,0.017272090824794483
ARPC4,24.511918002975186,1.513415667133162,0.460115362101135,3.2892091675054913,0.0010046932891177739,0.011875410066871178
HSPA1B,1659.1716280779426,1.5107560656199366,0.4703864512735058,3.211733802131789,0.0013193656495369029,0.01401996331921737
SNX2,16.882864227741607,1.509234432543486,0.5142899387421568,2.934598402284032,0.003339796365580824,0.02503438513907389
OAZ1,785.7843994277358,1.5090620716065106,0.3367300910003655,4.481518319682551,7.4113869571935605e-06,0.00035531804770346566
DNAJB6,271.45394682101175,1.5043715410580947,0.4088690415024281,3.679348124597887,0.00023383089385922844,0.004476887322013144
DBNL,9.492500958697253,1.4996957766203483,0.5328185200463954,2.814646488807787,0.004883091676357153,0.03121982200705326
SCNM1,4.594591918941398,1.4837334876022024,0.5725390550816427,2.591497426128643,0.009555925640732679,0.04759059268705897
TOP1,13.540479767476313,1.4265955540610926,0.4467111014149693,3.1935529462829852,0.001405335639898532,0.014717988069136762
PRR13,67.99402236026117,1.4218073531080835,0.46738449967775947,3.042050718601827,0.002349722990730541,0.019901280944195392
UBC,2112.5062861075953,1.4081770697520704,0.43420197607854544,3.243138325785364,0.0011822079985553402,0.013089748803281419
HSPE1,974.8758827925233,1.395487662675454,0.5130771579825456,2.719839776462875,0.006531355503492347,0.03770700064175629
RAB8A,6.662507685263546,1.3937311515352246,0.4760937533551447,2.927430031823088,0.003417759522303247,0.02541494507327039
ETHE1,4.93764281231937,1.385493083309853,0.5265203608546214,2.631414065471258,0.008503036807927846,0.044399379695941425
SFT2D1,26.24597515577539,1.3578198824916017,0.5288387560342591,2.5675498760223987,0.010242005417766766,0.049774342096317474
PTPN2,5.7582971221458035,1.3518345942364485,0.4623161119416061,2.924048198448241,0.0034551124324834585,0.025504002614074685
NAP1L1,150.01463182288015,1.3330667461492676,0.3017773221489867,4.417385430609447,9.9901993144502e-06,0.0004270229381385922
GSTO1,74.2409010161007,1.3322709614718038,0.5071881052262885,2.6267787981293327,0.008619734769460487,0.0448177440064169
ZMYM2,4.544756740473107,1.330307204055402,0.48053159062444173,2.768407384677234,0.005633099350911773,0.03408203627048688
ZFAS1,136.82312050338595,1.3029779952843772,0.34311775933032834,3.7974659132404938,0.00014618287096330583,0.0031609896097712486
NEAT1,1300.2277231658584,1.2995629406129838,0.4396049365189369,2.9562064314011685,0.0031144856282485246,0.024001780229437268
SERP1,137.91742961253686,1.2858472422680114,0.3902518835561597,3.2949161719624853,0.0009845104390231658,0.011712169494657467
WSB1,79.7555959052113,1.2699593362944652,0.40356891911143206,3.1468214625909003,0.0016505571294774155,0.01631034410741661
TRA2B,115.62190477375206,1.253078436144568,0.3253411657777453,3.851582793554629,0.00011735683894772405,0.002765408589563036
GDI2,48.866360147765974,1.1863570158639243,0.4104727321419307,2.8902212570205834,0.003849707680796285,0.027110201982006026
TMX1,8.68952663873263,1.1758619027775088,0.37486027396514987,3.1368005212705645,0.001708022925792513,0.016487298296500617
AZIN1,24.89406780891887,1.1685237629447534,0.45021913884700226,2.595455550684291,0.009446562071176447,0.0472456628212852
EEF1B2,270.0146279800697,1.0825641134049113,0.3772769144873701,2.8694152009694505,0.004112315846204474,0.02836186313442335
H3F3A,920.8778675017714,1.0478851092117656,0.23508845894028532,4.457407709146361,8.295673346126365e-06,0.00037188896610195756
HNRNPU,140.41081413559382,1.00646165430535,0.3899110832554298,2.5812594140752325,0.009844057889820096,0.04850771689407329
WDR45B,14.279033749248304,1.0011523205541493,0.37058446094592584,2.7015496494339875,0.006901717500782013,0.03894700792743423
SSR1,15.393824836212374,0.8468570708959285,0.3169257066842378,2.672099653120523,0.007537825957314318,0.04111134750606444
RPS11,838.292798200966,0.8282849843014358,0.3092929748011081,2.67799481974677,0.007406436380215903,0.04081868086008045
HNRNPC,153.64676218081232,0.7431036695347898,0.26406748042139655,2.8140673298694394,0.004891898116447953,0.03121982200705326
RPL23,759.089549199603,0.7345980500789772,0.2424339894928247,3.0300951265776166,0.0024447672426439635,0.02047144506596631
TPT1,2110.930970397412,0.7080435759610437,0.16290596024899434,4.3463331536724095,1.3843226096127207e-05,0.0005632195036932742
ATP6V0E1,164.45444382145632,0.6993576476945347,0.24802962704212872,2.8196536681311315,0.004807550594611295,0.03116852907546935
PFDN5,846.5613779041239,0.694582004998549,0.23902429367943478,2.905905480595547,0.003661920471845513,0.026342895605683182
PTGES3,148.0370992740761,0.6938221734191314,0.19217995292179202,3.6102734071408773,0.0003058744150409746,0.005528069925983328
