,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
HMBOX1,2.899572642866377,2.756609768472645,0.6961546235579886,3.9597665162142297,7.50230764509876e-05,0.003523824861978014
NCK1,12.274717044088542,2.735816479754292,0.5248868418017413,5.212202444174924,1.8661174022988002e-07,2.273455841519335e-05
SPTAN1,9.043085879593686,2.7267788408573854,0.6210309232023161,4.3907295739749665,1.1297096947694778e-05,0.0007794996893909396
PSMB8,30.563526776819042,2.7253754603527507,0.8474442859564169,3.2159936712263275,0.0012999369884428068,0.03051617299039454
DIS3,2.428568120599145,2.7115199202782465,0.662781383367484,4.091122636096772,4.292900341649399e-05,0.002202088418673708
PNP,24.579920326143878,2.7079146537253473,0.8092875563601568,3.346047560528962,0.0008197233415678845,0.02116351951723442
IFI6,51.19365657926771,2.7008388154195617,0.8634830074095763,3.1278424615696827,0.0017609453992445533,0.038139142438638286
GALNT1,1.8873511573810404,2.684753135535351,0.7105229896561555,3.778559138296972,0.0001577383952256248,0.00618033300288541
MPDZ,0.8166038961490585,2.6457583740321335,0.7764375370082925,3.4075611339278624,0.0006554622372317493,0.017890397514120412
MOB2,10.315673400342407,2.62188450958628,0.8342508732132076,3.1428010371602104,0.0016733954246644551,0.03675342007354579
RAB11A,61.50930838417143,2.6155696735284684,0.38072369828780045,6.8699943956503615,6.420442654636112e-12,2.9045088981076382e-09
FRYL,3.8315781928061314,2.604771121339035,0.6980965792449342,3.7312475075531424,0.00019053391405308618,0.007318191762915827
SHC1,4.362039599649369,2.584492499498913,0.7990498195021618,3.234457272150001,0.001218741549446994,0.028971121527555523
CCDC50,14.709381371354633,2.5586328825897398,0.6028165247071212,4.244463742650143,2.1911679125903833e-05,0.0012749653891393445
CTNND1,8.947343716518679,2.544136313453428,0.7894744154380602,3.2225696788942155,0.0012704626096561725,0.030017566568149023
TMEM70,33.85874450170714,2.525994140928467,0.7993576840031311,3.160029848313277,0.0015775297692041592,0.035018308657756306
TRIM56,5.449979286221231,2.5156369505951717,0.578247002106305,4.35045394343903,1.3585598920118367e-05,0.0008754290477699414
GRAMD1A,5.928178813766592,2.5074839479377506,0.7346031504832174,3.4133857801839578,0.0006416104727606032,0.017890397514120412
ASXL1,5.630782483786591,2.4547075067727713,0.6290284548803428,3.902379117713712,9.525181116396896e-05,0.00428599886674898
PTTG1IP,16.037052660721628,2.450126203643602,0.5698783536994728,4.299384575213544,1.712730478383092e-05,0.0010432937140588256
ATL3,3.5710410596686364,2.449027558913634,0.634965094839979,3.856948324900957,0.0001148114220264385,0.0048651340083703315
KDM2A,3.590467741655471,2.417157409482754,0.7641552133290906,3.1631759717404195,0.0015605796953173897,0.03486487072891028
CREBBP,1.5140535133109376,2.4161965321869165,0.7887693603077482,3.0632484649812044,0.0021894818558606676,0.04445674487017089
NFE2L1,4.978801017206418,2.413613936332467,0.6791343689010808,3.5539563992880785,0.0003794821205042405,0.01205768021337946
VOPP1,4.159479803464837,2.3884496927164385,0.6742823446965168,3.5422100422804927,0.00039678938678871476,0.012525371857455907
PDCL,2.7704857787877715,2.3819328355130986,0.6980685134514248,3.4121762973325196,0.0006444641837213585,0.017890397514120412
ROCK2,2.897584719059582,2.3647023608517497,0.6769573921441353,3.493133228609853,0.00047738827030632493,0.014371414453970716
ZADH2,0.9995609334794151,2.363229221393211,0.6970487678208632,3.3903355554034125,0.0006980712103366001,0.018768486989636107
INPP5K,2.1514945625391704,2.3378270549880047,0.7514624600732509,3.1110363846520266,0.0018643196657101803,0.03993434185039087
GNB1,13.583761824844427,2.3210961551357343,0.6366637493369551,3.6457174726109476,0.0002666468056419733,0.009323072392782359
AKT3,1.6520827769431985,2.2998983984981582,0.6832997525220379,3.365870381204304,0.0007630255382681097,0.019897358267145324
KCTD10,1.6054739433410525,2.299021006546329,0.6371896062137667,3.6080641996144625,0.0003084901641226256,0.010323166565082026
FAM84B,1.0368346381397051,2.297923473895949,0.7494320501440226,3.066219910736863,0.0021678380823893836,0.04413220242399484
MBNL2,6.923171641427532,2.291304244279766,0.616738309390764,3.7151968823587396,0.00020304553682764425,0.007648048553841266
CDC42BPB,1.2334601848975886,2.2494870680156276,0.7457461141503497,3.0164247930122086,0.0025577465823964276,0.049880866513493084
NECAP2,9.369366988687366,2.244827469627606,0.5566321493954697,4.032874263668746,5.509876404380669e-05,0.002724740472794528
ARL5B,14.129359911166816,2.2417870947435903,0.42304606507154335,5.299156001757092,1.1633920245619222e-07,1.5639599337085014e-05
CCNY,2.003011519531018,2.2356097477809196,0.5960079986122305,3.7509727268533397,0.00017614986150680194,0.006833037165017586
STAT3,28.70776807481993,2.198751709201209,0.5752735103703335,3.8220979578666125,0.00013232110262619557,0.005487806580725781
CPD,6.374171270998598,2.1876894336365753,0.7095478179254385,3.08321635042568,0.002047762213972737,0.042239158683453515
SHISA5,8.87676442915505,2.186033276280982,0.684136259138905,3.1953185452156196,0.0013967658327740898,0.03162801790485355
CTNNB1,63.28079156355028,2.179110835582821,0.6272823683375338,3.4738914172863615,0.0005129685743167391,0.015041405912462322
TIFA,20.203165282850694,2.17000647222721,0.6337110992762196,3.424283517687539,0.0006164227461528928,0.017351076360123122
SPG7,4.446710536325843,2.1536730967935354,0.5811822192997899,3.705676163645005,0.00021082753306676835,0.007902991708276888
UBE2J1,16.355629546740523,2.1470299625759766,0.5644761041199918,3.8035798980776305,0.00014261996522388912,0.0057917076502638715
SRSF4,18.878531483250505,2.1425695628089203,0.5329970140394383,4.019852844148174,5.823450443070056e-05,0.0028378401940385763
C19orf66,5.121749022431338,2.1186995484671147,0.6516736674299112,3.251166426323318,0.001149325576416412,0.02765830715839125
WDFY1,1.5573743553127175,2.1046989326189895,0.6831657932214549,3.0808025716485643,0.002064434841549467,0.04238210614110942
PANK2,1.6174852826171666,2.0981101330329683,0.6923218220439153,3.0305416732911836,0.002441154967060275,0.04843176915564622
TSHZ1,1.726730070027002,2.090406778891213,0.5806873862733645,3.599883221687775,0.00031836012410885206,0.010517519608227555
MIDN,47.038166788137566,2.0823451108738995,0.6644571519879463,3.1339042775653274,0.0017249711710143247,0.03756871569943768
SLC25A32,1.327265916188124,2.0651169023920946,0.645459779116602,3.1994509483123537,0.001376896152194531,0.03148287184357994
ZNF281,4.609437342998552,2.0635392423841306,0.6674493384753954,3.091679208339196,0.0019902780543972916,0.04171558599498839
PRMT1,36.48364286292878,2.0571694411336408,0.38362904282872773,5.362392341218206,8.212691713986182e-08,1.208195420640571e-05
NAA10,21.435198898107913,2.047952042869088,0.569065876748648,3.598796073611092,0.0003196937472296948,0.010517519608227555
POLE4,17.03309945419174,2.0390639492869846,0.5347645763442449,3.8130123786927403,0.000137283233853361,0.005633670391340293
ITSN2,5.204028331202189,2.0217020865192974,0.5281635112347562,3.8277958312434395,0.0001292959365090388,0.005391018272518586
PIM3,59.388877945187424,1.9855906536841816,0.5973145136568077,3.3241962287643663,0.000886737784026898,0.02246002937037753
INO80C,2.4575175174294577,1.8814965835554023,0.4987905748810445,3.7721173540701254,0.0001618680877723341,0.006310427401804444
CFDP1,12.476275460203274,1.8481257726477587,0.5101462269656594,3.6227373152211233,0.00029150181366992045,0.010012509432530263
GUK1,242.345334072059,1.8422189480656386,0.24451342290345424,7.534224200006541,4.912466090545286e-14,5.168518465627064e-11
MTF2,3.3638573879005036,1.825251046169652,0.45535441991876124,4.0084184238187275,6.11267463364603e-05,0.0029239585348796375
CTBP2,5.081295924489451,1.8125782254984077,0.5229707667645368,3.465926473696198,0.0005284077618985146,0.01537311686389074
LSM6,15.209104658660712,1.8125515855849064,0.5626082923346573,3.221693690406439,0.0012743529459305933,0.03001851939402065
CWC25,4.179703412971852,1.761866202871615,0.5665288712799231,3.1099318890688505,0.0018713048915855795,0.039974148601897984
SMG1,3.7620983144619102,1.7543081548153658,0.5604181193868057,3.130355879169078,0.0017459464694464398,0.03791962290326989
ITM2B,940.2509360993733,1.6903437331552238,0.5568667794264801,3.0354544311228575,0.0024017351350623657,0.0477712470614318
CSRNP1,55.11450974854874,1.6899405069562063,0.4778697025476286,3.5364043753909513,0.00040561331234702615,0.012701072274577362
NASP,12.234408835314515,1.616835196477759,0.4746724747651334,3.4062122461972635,0.0006587094811798471,0.017895323431216963
ARGLU1,40.12688492110191,1.6139990310653767,0.2351466016894224,6.863799091585933,6.705291800171539e-12,2.9045088981076382e-09
EIF3I,43.730300452472434,1.5824245148787077,0.4170306650078466,3.794503972145391,0.0001479389136681792,0.00597657880762069
EIF2AK2,5.204010254300281,1.582230182648913,0.4294383986020938,3.684417108016848,0.00022922660671472088,0.008390985223261403
JMJD1C,68.97832839957978,1.577283262027607,0.4077664913582132,3.8681041612171145,0.00010968481310834738,0.004673292283091718
DPP8,3.092873353662751,1.572276578140239,0.5033141690977906,3.1238472403004334,0.0017850310367280898,0.03844720163914066
TAPBP,17.43727463441339,1.5710726095680767,0.4698360673391219,3.3438739994264757,0.0008261725119894383,0.02125962731347079
ARID4B,29.022435649461052,1.526743078174647,0.3911287491296126,3.9034284275245477,9.483960502804667e-05,0.00428599886674898
KMT2E,60.799132925543326,1.5012549469089462,0.40366469521281734,3.7190642746635665,0.0001999621688404085,0.007588856572972302
ADAR,8.080010363159179,1.4819037872234002,0.4217778353115501,3.5134700383882858,0.000442294292356287,0.013470971083992068
TBC1D15,4.89232962218758,1.4767744258347433,0.4016383871346068,3.6768756999808656,0.0002361080168345052,0.008602496295601109
RBM17,14.24874696645492,1.469796048186127,0.3977720840654017,3.6950708887465895,0.00021982544731526395,0.008127585905478685
MITD1,3.304019725463442,1.4325086750791205,0.4407695223267359,3.250017531877404,0.0011539789407648256,0.027684842465056446
TGOLN2,12.58189015259606,1.3628792864099644,0.4360929562608965,3.1252036219420374,0.0017768201936305954,0.03837636301866413
XIST,84.43851075330491,1.3580212695179248,0.37782756541818174,3.594288489816403,0.0003252792648263204,0.01065631272206227
JUND,199.81695344626837,1.3218146673141014,0.34616247647489673,3.8184805030708113,0.00013427619436981933,0.005539425859796197
ENY2,80.46062236937527,1.2771151872986823,0.25838346635491977,4.942712493625331,7.704305908622233e-07,7.701342714041993e-05
CCNL1,165.4146999548344,1.258040236257133,0.36164023903155135,3.47870646149909,0.0005038401535856092,0.01493704059888591
SRP14,741.1525363204622,1.236008185394288,0.23607057911747303,5.23575699273914,1.6431002110385653e-07,2.1002053025356875e-05
RAB5C,57.06468671159352,1.21477620502679,0.3705320672287936,3.27846443659274,0.001043735149120843,0.0255912042694818
YWHAB,121.10136418484333,1.1771884830304955,0.16001152622654322,7.356898035981733,1.8823301678375626e-13,1.4676528318629475e-10
MYL12B,406.2758563940771,1.1395969845822953,0.21225945682775577,5.3688867465022065,7.922414768390118e-08,1.1879051528680338e-05
HNRNPF,70.32465518427452,1.0447021470613234,0.3125753105549861,3.34224141121839,0.0008310474834935178,0.021314727726312363
C9orf16,43.77777003609954,0.9783741654018917,0.2867776075712076,3.411612830192674,0.0006457976816994624,0.017890397514120412
SET,54.78765852299688,0.8968485334813333,0.29510084586343927,3.039125594022725,0.002372659175137863,0.04753468683491078
DDX3X,73.0348316767371,0.8906012890206869,0.2496063347854156,3.5680235831607763,0.0003596841372968448,0.01154097620783333
ARF1,95.46958394013491,0.6316802701920188,0.2013172640204684,3.1377352223890465,0.0017025860155018236,0.03728950326648236
